X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
1264892.14467244,241755.752178103,867,902110,316096,902,Cascade Bicycle Studio,Cascade Bicycle Studio,115 N 36th St #A,98103
1306808.28492136,249980.795111194,868,6002819,0000000,600,Ohde Avenue Park,Ohde Avenue Park,SE 47th Pl and 192nd Ave SE,00000
1268669.24997911,224661.249949858,869,1784,0000000,630,Pier 56,Pier 56,Alaskan Way & University St,98101
1264807.08086619,192382.702958524,870,2055,508087,530,Bartell Drugs-White Center,Bartell Drugs-White Center,9600 15th Ave SW,98106
1300721.1960457,193970.932065517,871,703,0000000,600,Kennydale Beach Park,Kennydale Beach Park,N 36th St & Lake Washington Blvd,98056
1278165.35204986,209351.09487468,872,6007176,0000000,600,Cheasty Boulevard,Cheasty Boulevard,Cheasty Blvd. S and S Della St,98144
1260270.87898061,208825.507999361,873,1121,457679,300,W Seattle Golf Course,W Seattle GC,SW Genesee St,98126
1300896.95291202,257777.364163682,874,463,0000000,600,Juanita Bay Park,Juanita Bay Park,98th Ave NE & NE 106th St,98033
1270691.12454428,226471.040949687,875,1570,840439,240,ACT,Eagles Auditorium,700 Union St,98101
1299590.55296578,125870.914066359,876,27,684746,300,Auburn Regional Golf Course,Auburn Regional GC,29630 Green River Rd,98092
1350343.29102702,114961.485097855,877,237,637870,180,Black Diamond City Hall,Black Diamond CH,Lawson St & 4th Ave SE,98010
1280770.7139651,142557.465010777,878,1989,615854,450,Washington National Guard Armory,Washington National Guard Armory,24410 Military RD S,98032
1270442.96985686,225068.096905187,879,1756,840151,360,Pacific Plaza,Pacific Plaza,4th Ave & Spring St,98101
1275919.17904878,214226.216029942,880,2658,456953,330,Polyclinic-Jefferson park,Polyclinic-Jefferson park,2902 Beacon Ave S,98144
1278445.40595169,161425.418088436,881,1816,399430,360,Sea-Tac Crest Motel Inn-Airport,Sea-Tac Crest Motel Inn - Airport,18845 Pacific Hwy S,98188
1249912.38591811,237693.514895767,882,6007112,0000000,600,Magnolia Tidelands Park,Magnolia Tidelands Park,W Ruffner to Elliott Bay Marina,98199
1284686.85508294,165469.029095694,883,1318,0000000,600,Bow Lake Park,Bow Lake Park,50th Ct S & S 178th St,98188
1269370.23775035,226533.929603443,884,2109,0000000,520,Westlake Customer Shop,Westlake Customer Shop,Westlake Station Acrd & 4th Ave,98101
1404341.02686335,181464.435096934,885,1904,25808,480,Snoqualmie Valley Historical Museum,Snoqualmie Valley Historical Muesum,320 North Bend Blvd S,98045
1294934.19023128,120031.506781936,886,351959,0000000,350,Dairy Queen/Auburn,Dairy Queen/Auburn,220 15TH ST NE,98002
1270249.98467852,222902.580238849,887,351965,0000000,350,Damn The Weather,Damn The Weather,116 1ST AVE S,98104
1274852.62704803,246921.584694192,888,351975,0000000,350,Dante'S Inc,Dante'S Inc,5300 ROOSEVELT WAY NE,98105
1301161.68302561,177934.344388098,889,351992,0000000,350,Dc'S Bar And Grill,Dc'S Bar And Grill,907 S 3RD ST,98057
1272666.46245711,224663.281769931,890,351994,0000000,350,Dean Straleys James St Bp,Dean Straleys James St Bp,914 JAMES ST,98104
1277319.71693011,244845.342783689,891,352025,0000000,350,Delta Upsilon,Delta Upsilon,4508 19TH AVE NE,98105
1295309.45424452,113122.593106359,892,351567,0000000,350,China House,China House,620 AUBURN WAY S,98002
1343488.74732144,221400.2318656,893,2180,1010770,390,Sammamish Library,Sammamish Lib,825 228th Ave SE,98075
1349332.60111928,213374.782037273,894,6002687,0000000,600,Klahanie Park,Klahanie Park,25000 SE Klahanie Blvd,98027
1273636.3210817,225414.38000527,895,1735,451165,330,Northwest Kidney Center,Northwest Kidney Center,700 Broadway,98122
1314396.00006086,185773.999968603,896,756,579312,662,Hazen High School,Hazen,1101 Hoquiam Ave NE,98059
1272092.00002337,125495.000120014,897,97,2364,661,Sacajawea Middle School,Sacajawea,1101 S Dash Point Rd,98003
1303530.00013936,147169.000079021,898,390,632908,660,Park Orchard Elementary School,Park Orchard,11010 SE 232nd St,98031
1281136.99997795,262342.00004752,899,2130,12280,661,Jane Addams Middle School,Jane Addams,11051 34th Ave NE,98125
1510750.24908386,260196.476451442,900,350831,0000000,350,Big Bear Restaurant,Big Bear Restaurant,90000 STATE ROUTE 2,98288
1295786.6504686,267602.53611435,901,350833,0000000,350,Big Finn Hill Concessions,Big Finn Hill Concessions,8106 NE 138TH ST,98034
1265580.11836211,230267.425745353,902,350835,0000000,350,Big Food / Centerhouse #208,Big Food / Centerhouse #208,305 HARRISON ST,98109
1316894.22111428,119645.053486601,903,350837,0000000,350,Big Food/Pacific Raceway,Big Food/Pacific Raceway,31001 144TH AVE SE,98042
1340145.81667136,201050.713837683,904,350838,0000000,350,Big Foot Java,Big Foot Java,736 NW GILMAN BL,98027
1343016.17772852,226691.839720681,905,350839,0000000,350,Big House Bbq @ Route 425-894-1510,Big House Bbq,22522 NE Inglewood Hill RD,98074
1287893.95759261,170684.525882527,906,350841,0000000,350,Big Orange,Big Orange,2800 Southcenter MALL,98188
1266603.95096011,227909.556117266,907,350842,0000000,350,Big Picture,Big Picture,2501 1ST AVE,98121
1275654.0965737,243469.093567684,908,350845,0000000,350,Big Time Brewing Co,Big Time Brewing Co,4133 UNIVERSITY WAY NE,98105
1290666.88675803,102308.768277347,909,350846,0000000,350,Bigfoot Java,Bigfoot Java,406 ELLINGTON RD,98047
1282210.06672944,206183.109740853,910,350848,0000000,350,Bilaall Mini Market Llc,Bilaal Mini Market Llc,5041 RAINIER AVE S STE 104,98118
1305700.52171694,177135.921116188,911,350850,0000000,350,Bill And Johns Food Center,Bill And Johns Food Center,2439 MAPLE VALLEY RD S,98057
1341837.35659535,150912.19698894,912,351408,0000000,350,Cedar River Coffee Co,Cedar River Coffee Co.,21639 RENTON MAPLE VALLEY RD SE D,98038
1309222.71217911,176249.69716686,913,351410,0000000,350,Cedar River Market,Cedar River Market,3418 SE 6TH ST,98058
1320225.3555281,173034.340080515,914,351412,0000000,350,Cedar River Montessori School,Cedar River Montessori School,15828 SE JONES RD,98058
1301196.35979353,177937.221350849,915,351413,0000000,350,Cedar River Smokehouse,Cedar River Smokehouse,304 WELLS AVE S,98057
1278057.20495644,250012.219917104,916,351880,0000000,350,"Crepe Cafe & Wine Bar; The","Crepe Cafe & Wine Bar; The",2118 NE 65TH ST,98115
1275712.92814894,244778.986289099,917,351881,0000000,350,Crepe Cravers,Crepe Cravers,4507 UNIVERSITY WAY NE,98105
1273203.59097603,226148.980570182,918,351882,0000000,350,Crepe Crazy,Crepe Crazy,1303 MADISON ST,98104
1268731.21639061,225648.630192935,919,351883,0000000,350,Crepe De France,Crepe De France,93 PIKE ST #204,98101
1323430.66768703,246941.79528369,920,351884,0000000,350,Creperie De Paris,Creperie De Paris,16503 NE 74TH ST,98052
1272225.90297078,228792.847001597,921,351885,0000000,350,Crescent Tavern,Crescent Tavern,1413 E OLIVE WAY,98122
1296994.24122928,164809.536976352,922,351888,0000000,350,Crimson Cane Cakes,Crimson Cane Cakes,281 SW 41ST ST,98057
1265732.15250686,283146.229764432,923,351889,0000000,350,Criscafe,Criscafe,350 N 190TH ST,98133
1320936.29734769,229253.61838977,924,351898,0000000,350,Crossroads Theatre #404,Crossroads Theatre #404,1200 156TH AVE NE,98008
1265703.00820819,255959.10106793,925,351899,0000000,350,Crosswalk,Crosswalk,8556 GREENWOOD AVE N,98103
1305545.0072642,177236.936662182,926,351922,0000000,350,Curri Box,Curri Box,2439 MAPLE VALLEY HWY B,98057
1301075.73208202,143892.271396264,927,351923,0000000,350,Curry & Kabab,Curry & Kabab,24023 104TH AVE SE,98030
1335252.75001395,172205.578286603,928,10000032,5733,66,Station 79,79,20505 SE 152nd St,98059
1343911.15001994,138766.559862942,929,903060,0,903,Maple Valley Farmers Market,Maple Valley Farmers Market,25700 Maple Valley-Black Diamond Rd SE,98038
1310909.47061661,198981.261611775,930,3900074,1005598,390,Newcastle Library,Newcastle Lib,12901 Newcastle Way,98059
1268518.46812844,175132.63509652,931,580031,606215,580,Burien Transit Center Bicycle Lockers,Burien Transit Center ,209 SW 148th St,98166
1297005.8117442,164810.638024017,932,350010,0000000,350,A Fire Inside Wood Fire Pizza #2 @ Route 206-713-0512,A Fire Inside Wood Fired Pizza,281 SW 41ST ST,98057
1319289.21534002,251016.275323689,933,350018,0000000,350,A Platinum Event,A Platinum Event,8810 152ND ST NE,98052
1300734.23899861,178466.885645851,934,350022,0000000,350,A Terrible Beauty Irish Pub,A Terrible Beauty Irish Pub,201 WILLIAMS AVE S,98057
1274905.32149644,208894.272953689,935,350031,0000000,350,Abarrotes El Oaxaqueno,Abarrotes El Oaxaqueno,4515 15TH AVE S,98108
1279041.67477228,277622.612530857,936,350045,0000000,350,Acorn Catering,Acorn Catering,16918 25TH AVE NE,98155
1257192.27654202,216416.901937276,937,350058,0000000,350,Admiral Pub,Admiral Pub,2306 CALIFORNIA AVE SW,98116
1257276.21830328,215395.606407687,938,350066,0000000,350,Afc Sushi,Afc Sushi @ Safeway  #2932,2622 CALIFORNIA AVE SW,98116
1300788.81500494,138700.158420935,939,351353,0000000,350,Carriage Square Sports Pub,Carriage Square Sports Pub,25626 102ND PL SE,98030
1344138.44812177,193578.393152431,940,6002676,0000000,600,Rainier Greenway,Rainier Greenway,NE Woodinville-Duvall Rd and 188th NE,00000
1297897.66494736,210356.984923273,941,554,0000000,600,Rotary Park - Mercer I,Rotary Park in Mercer Island,SE 44th St & 89th Ave SE,98040
1296925.43887344,204125.86287111,942,541,0000000,600,Island Crest Park,Island Crest Park,Island Crest Way & SE 58th St,98040
1312189.64489353,175028.505055442,943,735,756384,300,Maplewood Golf Course,Maplewood GC,13020 SE Renton-Maple Valley Rd,98058
1315719.93409277,173766.732972682,944,6002756,0000000,600,Ron Regis Park,Ron Regis Park,NE Woodinville-Duvall Rd and 188th NE,00000
1260037.66389586,209090.653138354,945,6007221,0000000,600,West Seattle Stadium,West Seattle Stadium,4432 35th Ave SW,98126
1318588.41063927,213076.048382774,946,350201,0000000,350,Albertsons #444,Albertsons #444,15100 SE 38TH ST,98006
1316868.73330435,278559.356064186,947,350205,0000000,350,Albertsons #459,Albertsons #459,14019 WOODINVILLE DUVALL RD,98072
1314134.85097685,164912.463935852,948,350206,0000000,350,Albertsons #470 Bakery,Albertsons  #470,14215 SE PETROVITSKY RD,98058
1314134.85097685,164912.463935852,949,350208,0000000,350,Albertsons #470 Grocery,Albertsons  #470,14215 SE PETROVITSKY RD,98058
1294433.88250485,102656.462463856,950,350209,0000000,350,Albertsons #483 (Seafood),Albertsons #483,4010 A ST SE,98002
1277574.63472736,216744.990191847,951,351135,0000000,350,Burger King #3369,Burger King #3369,2021 RAINIER AVE S,98144
1336567.75492986,201370.95663552,952,351137,0000000,350,Burger King #4156,Burger King #4156,1705 NW GILMAN BL,98027
1310562.69309494,212375.331608355,953,351138,0000000,350,Burger King #4273,Burger King #4273,4015 128TH AVE SE,98006
1295121.42378069,114248.31920135,954,351139,0000000,350,Burger King #4523,Burger King #4523,320 AUBURN WAY S,98002
1276488.41806777,270966.817771599,955,351140,0000000,350,Burger King #4662,Burger King #4662,14340 15TH AVE NE,98125
1307457.45225818,227931.398265183,956,351141,0000000,350,Burger King #4825,Burger King #4825,11723 NE 8TH ST,98005
1271822.78205785,109108.302578524,957,351144,0000000,350,Burger King #6040,Burger King #6040,34819 PACIFIC HWY S,98003
1288782.94859678,169014.618461192,958,351145,0000000,350,Burger King #6782,Burger King #6782,335 ANDOVER PARK W,98188
1271107.7316507,213000.359229684,959,351146,0000000,350,Burger King #6972,Burger King #6972,3301 4TH AVE S,98134
1270939.17457311,210293.253423437,960,351149,0000000,350,Burger Madness,Burger Madness,4117 4TH AVE S,98134
1300200.55437045,177902.199767351,961,351150,0000000,350,Burger Town,Burger Town,601D S 3rd ST,98057
1303623.90349486,237355.255729765,962,351152,0000000,350,Burgermaster-Bellevue,Burgermaster,10606 NE NORTHUP WAY,98004
1406222.42861235,181323.467203021,963,350095,0000000,350,Afc Sushi @ Qfc #829,Afc Sushi @ Qfc #829,460 E NORTH BEND WAY,98045
1344792.66991045,252371.439936191,964,570136,0000000,570,Redmond Ridge P&R,Redmond Ridge P&R,NE Cedar Park Cres & Redmond Ridge Dr NE,98053
1272798.70497477,125605.341106683,965,98,0000000,600,Sacajawea Park,Sacajawea Park,Redondo Way S & SW Dash Point Rd,00000
1270867.46703936,151924.476788521,966,2237,903090,530,Des Moines QFC,Des Moines QFC,21815 Marine View Dr S,98198
1275498.49550694,184169.676405609,967,351033,0000000,350,Boulevard Park Thriftway- Deli,Boulevard Park Thriftway,12000 DES MOINES MEMORIAL DR S,98168
1318857.99999511,244245.000152349,968,612,568273,660,Benjamin Rush Elementary School,Benjamin Rush,6101 152nd Ave NE,98052
1295286.87095636,217786.010091439,969,2348,0000000,510,Mercer Island P&R during construction,Mercer Island P&R during construction,N Mercer Way & 80th Ave,98040
1313148.55439302,181439.040134609,970,2684,898887,330,Valley Medical Highlands Primary Care,Valley Medical Highlands Primary Care,451 Duvall Ave NE,98059
1279147.89700077,216013.596969604,971,2322,2947542,600,Martin Luther King Memorial Park,Martin Luther King Memorial Park,2200 Martin Luther King Jr Way S,98144
1351593.70486477,199827.902963102,972,6004863,0000000,600,Central Park-Issaquah,Central Park - Issaquah,280th Dr SE & SE 63rd St,00000
1265507.24252361,255268.698577359,973,352067,0000000,350,Diggity Dog 2,Diggity Dog 2,8317 GREENWOOD AVE N,98103
1271137.09543711,213435.188412517,974,352106,0000000,350,Djung On Wheels @ A & J Commissary,Djung On Wheels,3201 4TH AVE S #B,98134
1267691.01735553,229854.284511268,975,352107,0000000,350,Dm Cafe & Deli Llc,Dm Cafe & Deli Llc,230 6TH AVE N,98109
1268177.43009661,240335.964335278,976,352108,0000000,350,"Dock; The","Dock; The",1102 N 34TH ST,98103
1275771.24725802,243425.143524349,977,352112,0000000,350,Dog On The Ave @ 4130 University Way Ne,Dog On The Ave (Kc142),4130 UNIVERSITY WAY NE,98105
1269969.99967419,227179.577262267,978,352326,0000000,350,Pacific Place Ii / Upper,Amc Theatres Pacific Place Ii,600 PINE ST,98101
1275464.08186185,119317.401254773,979,580034,809149,580,Federal Way Transit Center with bicycle lockers,Federal Way TC,31621 23rd Ave S,98003
1271701.00014919,215580.00006777,980,580040,0000000,580,SODO Station with bicycle lockers,SODO Station,500 S Lander St,98134
1348584.05996545,117369.60003227,981,786,0,30,Black Diamond Airport,Black Diamond,24956 Roberts Dr,98010
1289540.98185761,155095.749973521,982,1242,799781,30,Boeing Kent Heliport,Boeing Kent,S 208th St,98032
1233730.26998845,172009.840161026,983,30010,531883,30,Vashon Airport,Vashon,109th Ave SW,98070
1273252.22014385,241389.26012893,984,30014,421368,30,Lake Union Heliport Seattle North,Lake Union,3245 Fairview Ave E,98102
1307112.84008652,268019.818088189,985,511,0000000,600,Kingsgate Park,Kingsgate Park,NE 140th St & 116th Ave NE,98034
1271260.40883878,204743.531911358,986,1825,487423,420,Seattle Design Center,Seattle Design Center,5601 6th Ave S,98108
1267227.93986961,185318.746942103,987,1200,0000000,600,Salmon Creek Park,Salmon Creek Park,8th Ave SW & SW 118th St,98146
1294554.35306445,115819.131020352,988,2699,719555,330,HealthPoint Auburn,HealthPoint Auburn,126 Auburn Ave NE,98002
1292535.75014627,171407.202914849,989,2154,0000000,510,Tukwila Sounder Station,Tukwila Station,Longacres Way & Longacres Drive,98057
1275097.99696411,262290.013274848,990,2275,274067,530,Northgate QFC,Northgate QFC,11100 Roosevelt Way NE,98125
1307380.22012919,186608.651842609,991,701,736679,390,Highlands Library,Highlands Lib,2902 NE 12th St,98056
1296510.85013568,226623.463873193,992,6005101,0000000,600,View Point Park - Medina,View Point Park - Medina,8394 North Fork Rd SE,00000
1270544.12319785,224178.981557444,993,1530,833511,60,Central Bldg,Central Bldg,810 3rd Ave,98104
1305552.87896761,279746.211958185,994,1966,0000000,120,Bothell IOOF Cemetary,Bothell IOOF Cemetary,Valley View St & NE 180th St,98011
1347384.01512145,156074.466848105,995,524,0000000,600,Lake Francis Park,Lake Francis Park,244th Ave SE & SE 200th St,98038
1278917.79509878,192518.411020443,996,1714,586459,480,Museum of Flight,Museum of Flight,9404 E Marginal Way S,98108
1275758.44839911,229624.640285522,997,2647,453243,330,Kaiser Permanente - Capitol Hill Campus,Kaiser Permanente - Capitol Hill Campus,201 16th Ave E,98112
1322366.6543951,133411.752659187,998,2682,664049,330,Valley Medical Covington,Valley Medical Covington,16850 SE 272nd St,98042
1305803.96737619,226237.560773611,999,2688,107001,330,Virginia Mason Clinic-Bellevue,Virginia Mason Clinic-Bellevue,222 112th Ave NE,98004
1271387.00012103,221534.859877184,1000,2136,0000000,510,Seattle Sounder Station South,Seattle Sounder Station South,Weller Pedestrian Overpass & 4th Ave,00000
1278537.95333877,146289.204266444,1001,2428,382006,64,Midway Post Office,Midway Post Office,23418 Pacific Highway S,98032
1293010.74985243,182428.203182518,1002,660101,506964,66,Station 22,22,12417 76th Ave S,98178
1264922.99992569,190360.999980941,1003,650016,500461,65,White Center Storefront,White Center,1327 SW 102nd St,98146
1272517.2501571,195683.656330347,1004,660054,510768,66,Station 26,26,800 S Cloverdale St,98108
1295112.24991453,119091.203216359,1005,660065,707373,66,Station 31 - HQ,31 - HQ,1101 D St NE,98002
1325218.78714228,91314.7804228514,1006,660066,1008768,66,Station 96,96,17920 SE 400th St,98092
1259610.00005302,284849.906147107,1007,660074,142710,66,Station 62,62,1851 NW 195th St,98177
1269383.62486269,164798.296841353,1008,660105,606537,66,Station 29,29,135 S Normandy  Rd,98148
1275498.49550694,184169.676405609,1009,351034,0000000,350,Boulevard Park Thriftway- Grocery,Boulevard Park Thriftway,12000 DES MOINES MEMORIAL DR S,98168
1275498.49550694,184169.676405609,1010,351035,0000000,350,Boulevard Park Thriftway - Meat,Boulevard Park Thriftway,12000 DES MOINES MEMORIAL DR S,98168
1275061.87662953,227279.669581771,1011,351036,0000000,350,Boumba Hotdog @ 1325 E. Madison St,Boumba Hotdog,1325 E MADISON ST,98122
1262829.21769594,244571.709144607,1012,351038,0000000,350,Bourbon & Bones,Bourbon & Bones,4350 LEARY WAY NW,98107
